UNIPROT,GENE
Q8TDS4,HCAR2
Q8TDS5,OXER1
Q8TDS7,MRGPRD
Q8TDU9,RXFP4
Q8TDV0,GPR151
Q8TDW5,SYTL5
Q8TDY3,ACTRT2
Q8TDY4,ASAP3
Q8TDY8,IGDCC4
Q8TE04,PANK1
Q8TE23,TAS1R2
Q8TE49,OTUD7A
Q8TE56,ADAMTS17
Q8TE57,ADAMTS16
Q8TE59,ADAMTS19
Q8TE60,ADAMTS18
Q8TE67,EPS8L3
Q8TE68,EPS8L1
Q8TE73,DNAH5
Q8TE77,SSH3
Q8TEA1,NSUN6
Q8TEA7,TBCK
Q8TEA8,DTD1
Q8TEB1,DCAF11
Q8TEB9,RHBDD1
Q8TEC5,SH3RF2
Q8TED0,UTP15
Q8TED1,GPX8
Q8TED4,SLC37A2
Q8TEE9,SAP25
Q8TEH3,DENND1A
Q8TEJ3,SH3RF3
Q8TEK3,DOT1L
Q8TEQ0,SNX29
Q8TEQ6,GEMIN5
Q8TER0,SNED1
Q8TET4,GANC
Q8TEU8,WFIKKN2
Q8TEW6,DOK4
Q8TEY5,CREB3L4
Q8TF20,ZNF721
Q8TF21,ANKRD24
Q8TF32,ZNF431
Q8TF42,UBASH3B
Q8TF45,ZNF418
Q8TF46,DIS3L
Q8TF47,ZFP90
Q8TF50,ZNF526
Q8TF66,LRRC15
Q8TF68,ZNF384
Q8TF72,SHROOM3
Q8WTP8,AEN
Q8WTQ7,GRK7
Q8WTR2,DUSP19
Q8WTR4,GDPD5
Q8WTR7,ZNF473
Q8WTS6,SETD7
Q8WTT0,CLEC4C
Q8WTU0,DDI1
Q8WTU2,SSC4D
Q8WTV0,SCARB1
Q8WU08,STK32A
Q8WU10,PYROXD1
Q8WU67,ABHD3
Q8WU76,SCFD2
Q8WU90,ZC3H15
Q8WUA2,PPIL4
Q8WUA4,GTF3C2
Q8WUA7,TBC1D22A
Q8WUA8,TSKU
Q8WUG5,SLC22A17
Q8WUH1,CHURC1
Q8WUJ0,STYX
Q8WUM0,NUP133
Q8WUM4,PDCD6IP
Q8WUN7,UBTD2
Q8WUP2,FBLIM1
Q8WUR7,C15orf40
Q8WUT4,LRRN4
Q8WUT9,SLC25A43
Q8WUU4,ZNF296
Q8WUY9,DEPDC1B
Q8WV16,DCAF4
Q8WV37,ZNF480
Q8WVB3,HEXD
Q8WVJ2,NUDCD2
Q8WVL7,ANKRD49
Q8WVM0,TFB1M
Q8WVM7,STAG1
Q8WVM8,SCFD1
Q8WVQ1,CANT1
Q8WVV5,BTN2A2
Q8WVV9,HNRNPLL
Q8WVX9,FAR1
Q8WVY7,UBLCP1
Q8WVZ9,KBTBD7
Q8WW01,TSEN15
Q8WW32,HMGB4
Q8WW38,ZFPM2
Q8WW59,SPRYD4
Q8WWF5,ZNRF4
Q8WWF8,CAPSL
Q8WWH4,ASZ1
Q8WWH5,TRUB1
Q8WWL7,CCNB3
Q8WWM9,CYGB
Q8WWP7,GIMAP1
Q8WWQ2,HPSE2
Q8WWQ8,STAB2
Q8WWR8,NEU4
Q8WWT9,SLC13A3
Q8WWU7,ITLN2
Q8WWV3,RTN4IP1
Q8WWX8,SLC5A11
Q8WWY3,PRPF31
Q8WWY6,MBD3L1
Q8WWY7,WFDC12
Q8WWZ4,ABCA10
Q8WWZ7,ABCA5
Q8WWZ8,OIT3
Q8WX77,IGFBPL1
Q8WX93,PALLD
Q8WX94,NLRP7
Q8WXA8,HTR3C
Q8WXB1,METTL21A
Q8WXB4,ZNF606
Q8WXD0,RXFP2
Q8WXD5,GEMIN6
Q8WXE0,CASKIN2
Q8WXG1,RSAD2
Q8WXG6,MADD
Q8WXG9,ADGRV1
Q8WXH0,SYNE2
Q8WXH4,ASB11
Q8WXH6,RAB40A
Q8WXI4,ACOT11
Q8WXI8,CLEC4D
Q8WXI9,GATAD2B
Q8WXK1,ASB15
Q8WXR4,MYO3B
Q8WXS8,ADAMTS14
Q8WXU2,DNAAF4
Q8WXX0,DNAH7
Q8WXX5,DNAJC9
Q8WY07,SLC7A3
Q8WY21,SORCS1
Q8WYB5,KAT6B
Q8WYH8,ING5
Q8WYK0,ACOT12
Q8WYK1,CNTNAP5
Q8WYN0,ATG4A
Q8WYQ5,DGCR8
Q8WZ64,ARAP2
Q8WZ82,OVCA2
Q8WZA1,POMGNT1
Q92185,ST8SIA1
Q92186,ST8SIA2
Q92187,ST8SIA4
Q92478,CLEC2B
Q92482,AQP3
Q92502,STARD8
Q92503,SEC14L1
Q92506,HSD17B8
Q92508,PIEZO1
Q92523,CPT1B
Q92527,ANKRD7
Q92529,SHC3
Q92536,SLC7A6
Q92538,GBF1
Q92540,SMG7
Q92542,NCSTN
Q92543,SNX19
Q92547,TOPBP1
Q92551,IP6K1
Q92560,BAP1
Q92562,FIG4
Q92563,SPOCK2
Q92570,NR4A3
Q92574,TSC1
Q92576,PHF3
Q92597,NDRG1
Q92600,CNOT9
Q92609,TBC1D5
Q92611,EDEM1
Q92614,MYO18A
Q92620,DHX38
Q92622,RUBCN
Q92624,APPBP2
Q92626,PXDN
Q92633,LPAR1
Q92636,NSMAF
Q92667,AKAP1
Q92673,SORL1
Q92688,ANP32B
Q92696,RABGGTA
Q92698,RAD54L
Q92729,PTPRU
Q92738,USP6NL
Q92743,HTRA1
Q92748,THRSP
Q92753,RORB
Q92765,FRZB
Q92766,RREB1
Q92781,RDH5
Q92786,PROX1
Q92794,KAT6A
Q92797,SYMPK
Q92802,N4BP2L2
Q92820,GGH
Q92824,PCSK5
Q92832,NELL1
Q92834,RPGR
Q92847,GHSR
Q92858,ATOH1
Q92859,NEO1
Q92870,APBB2
Q92871,PMM1
Q92874,DNASE1L2
Q92878,RAD50
Q92887,ABCC2
Q92889,ERCC4
Q92890,UFD1
Q92901,RPL3L
Q92903,CDS1
Q92911,SLC5A5
Q92914,FGF11
Q92915,FGF14
Q92922,SMARCC1
Q92925,SMARCD2
Q92932,PTPRN2
Q92945,KHSRP
Q92947,GCDH
Q92954,PRG4
Q92985,IRF7
Q92990,GLMN
Q92993,KAT5
Q92994,BRF1
Q93033,CD101
Q93052,LPP
Q93070,ART4
Q93073,SECISBP2L
Q93077,H2AC6
Q93079,H2BC9
Q93084,ATP2A3
Q93086,P2RX5
Q93088,BHMT
Q93091,RNASE6
Q93097,WNT2B
Q93098,WNT8B
Q93099,HGD
Q969D9,TSLP
Q969F1,GTF3C6
Q969M2,GJA10
Q969M7,UBE2F
Q969N4,TAAR8
Q969P0,IGSF8
Q969P6,TOP1MT
Q969Q1,TRIM63
Q969Q4,ARL11
Q969R2,OSBP2
Q969S3,ZNF622
Q969S9,GFM2
Q969T7,NT5C3B
Q969U7,PSMG2
Q969V1,MCHR2
Q969V6,MRTFA
Q969X1,TMBIM1
Q969X5,ERGIC1
Q969X6,UTP4
Q969Y2,GTPBP3
Q969Z3,MTARC2
Q96A23,CPNE4
Q96A28,SLAMF9
Q96A44,SPSB4
Q96A46,SLC25A28
Q96A47,ISL2
Q96A61,TRIM52
Q96A99,PTX4
Q96AD5,PNPLA2
Q96AG4,LRRC59
Q96AM1,MRGPRF
Q96AP4,ZUP1
Q96AP7,ESAM
Q96AZ1,EEF1AKMT3
Q96B67,ARRDC3
Q96BA8,CREB3L1
Q96BD6,SPSB1
Q96BH3,ELSPBP1
Q96BI1,SLC22A18
Q96BJ3,AIDA
Q96BM9,ARL8A
Q96BP3,PPWD1
Q96BR5,COA7
Q96BR6,ZNF669
Q96BT7,ALKBH8
Q96BW1,UPRT
Q96BW5,PTER
Q96BZ9,TBC1D20
Q96C10,DHX58
Q96C11,FGGY
Q96C23,GALM
Q96C24,SYTL4
Q96C28,ZNF707
Q96C36,PYCR2
Q96C86,DCPS
Q96C90,PPP1R14B
Q96CB8,INTS12
Q96CC6,RHBDF1
Q96CM3,RPUSD4
Q96CM4,NXNL1
Q96CM8,ACSF2
Q96CN4,EVI5L
Q96CN5,LRRC45
Q96CQ1,SLC25A36
Q96CS3,FAF2
Q96CS4,ZNF689
Q96CS7,PLEKHB2
Q96CU9,FOXRED1
Q96CW5,TUBGCP3
Q96CW9,NTNG2
Q96CX3,ZNF501
Q96D03,DDIT4L
Q96D21,RASD2
Q96D42,HAVCR1
Q96D71,REPS1
Q96D96,HVCN1
Q96DA2,RAB39B
Q96DA6,DNAJC19
Q96DC8,ECHDC3
Q96DD0,LRRC39
Q96DE0,NUDT16
Q96DN5,TBC1D31
Q96DR4,STARD4
Q96DR7,ARHGEF26
Q96DT0,LGALS12
Q96DT6,ATG4C
Q96DU3,SLAMF6
Q96DU7,ITPKC
Q96DU9,PABPC5
Q96DV4,MRPL38
Q96DW6,SLC25A38
Q96DZ1,ERLEC1
Q96DZ5,CLIP3
Q96E22,NUS1
Q96E29,MTERF3
Q96E52,OMA1
Q96E66,LRTOMT
Q96EB1,ELP4
Q96EB6,SIRT1
Q96ED9,HOOK2
Q96EE3,SEH1L
Q96EF0,MTMR8
Q96EG1,ARSG
Q96EG3,ZNF837
Q96EH5,RPL39L
Q96EK9,KTI12
Q96EL3,MRPL53
Q96EM0,L3HYPDH
Q96EN8,MOCOS
Q96EP0,RNF31
Q96EP1,CHFR
Q96EP9,SLC10A4
Q96ES7,SGF29
Q96EW2,HSPBAP1
Q96EX3,DYNC2I2
Q96EY5,MVB12A
Q96EY7,PTCD3
Q96EY8,MMAB
Q96EZ8,MCRS1
Q96F15,GIMAP5
Q96F24,NRBF2
Q96F44,TRIM11
Q96FC9,DDX11
Q96FE5,LINGO1
Q96FI4,NEIL1
Q96FJ0,STAMBPL1
Q96FK6,WDR89
Q96FL8,SLC47A1
Q96FL9,GALNT14
Q96FN4,CPNE2
Q96FS4,SIPA1
Q96FT7,ASIC4
Q96FX2,DPH3
Q96FX7,TRMT61A
Q96FZ2,HMCES
Q96G21,IMP4
Q96G23,CERS2
Q96G46,DUS3L
Q96G74,OTUD5
Q96G75,RMND5B
Q96GC5,MRPL48
Q96GC6,ZNF274
Q96GE5,ZNF799
Q96GJ1,TRMT2B
Q96GK7,FAHD2A
Q96GQ7,DDX27
Q96GR2,ACSBG1
Q96GS6,ABHD17A
Q96GW9,MARS2
Q96H15,TIMD4
Q96H40,ZNF486
Q96H86,ZNF764
Q96HA8,NTAQ1
Q96HC4,PDLIM5
Q96HD1,CRELD1
Q96HD9,ACY3
Q96HE7,ERO1A
Q96HN2,AHCYL2
Q96HP0,DOCK6
Q96HP4,OXNAD1
Q96HQ0,ZNF419
Q96HR8,NAF1
Q96HU1,SGSM3
Q96HU8,DIRAS2
Q96HY7,DHTKD1
Q96I13,ABHD8
Q96I24,FUBP3
Q96I51,RCC1L
Q96I59,NARS2
Q96I82,KAZALD1
Q96IC2,REXO5
Q96ID5,IGSF21
Q96IJ6,GMPPA
Q96IK5,GMCL1
Q96IR2,ZNF845
Q96IS3,RAX2
Q96IW2,SHD
Q96IW7,SEC22A
Q96IY4,CPB2
Q96IZ6,METTL2A
Q96J65,ABCC12
Q96J66,ABCC11
Q96J87,CELF6
Q96J94,PIWIL1
Q96JA3,PLEKHA8
Q96JB3,HIC2
Q96JB6,LOXL4
Q96JC4,ZNF479
Q96JE7,SEC16B
Q96JF6,ZNF594
Q96JL9,ZNF333
Q96JM2,ZNF462
Q96JM4,LRRIQ1
Q96JM7,L3MBTL3
Q96JN8,NEURL4
Q96JP5,ZFP91
Q96JP9,CDHR1
Q96JQ0,DCHS1
Q96JQ2,CLMN
Q96K12,FAR2
Q96K19,RNF170
Q96K21,ZFYVE19
Q96K58,ZNF668
Q96K62,ZBTB45
Q96K75,ZNF514
Q96K83,ZNF521
Q96KC2,ARL5B
Q96KC8,DNAJC1
Q96KE9,BTBD6
Q96KG7,MEGF10
Q96KG9,SCYL1
Q96KJ9,COX4I2
Q96KK3,KCNS1
Q96KK5,H2AC12
Q96KN7,RPGRIP1
Q96KN8,PLAAT5
Q96KN9,GJD4
Q96KP1,EXOC2
Q96KR1,ZFR
Q96KR4,LMLN
Q96KV7,WDR90
Q96KX0,LYZL4
Q96KX2,CAPZA3
Q96L12,CALR3
Q96L15,ART5
Q96L21,RPL10L
Q96L42,KCNH8
Q96L50,LRR1
Q96L73,NSD1
Q96L92,SNX27
Q96L93,KIF16B
Q96L94,SNX22
Q96L96,ALPK3
Q96LA6,FCRL1
Q96LA8,PRMT6
Q96LA9,MRGPRX4
Q96LB0,MRGPRX3
Q96LB2,MRGPRX1
Q96LB9,PGLYRP3
Q96LC7,SIGLEC10
Q96LI5,CNOT6L
Q96LL9,DNAJC30
Q96LT9,RNPC3
Q96LW1,ZNF354B
Q96LZ2,MAGEB10
Q96M61,MAGEB18
Q96M69,LRGUK
Q96M86,DNHD1
Q96M93,ADAD1
Q96M96,FGD4
Q96MA6,AK8
Q96MC6,MFSD14A
Q96ME1,FBXL18
Q96MF6,COQ10A
Q96MF7,NSMCE2
Q96MG8,PCMTD1
Q96MI6,PPM1M
Q96MI9,AGBL1
Q96MK3,FAM20A
Q96MM3,ZFP42
Q96MN2,NLRP4
Q96MP8,KCTD7
Q96MR6,CFAP57
Q96MR9,ZNF560
Q96MS0,ROBO3
Q96MS3,GLT1D1
Q96MT1,RNF145
Q96MT3,PRICKLE1
Q96MT7,CFAP44
Q96MU6,ZNF778
Q96MU7,YTHDC1
Q96MX3,ZNF48
Q96N20,ZNF75A
Q96N21,TEPSIN
Q96N22,ZNF681
Q96N58,ZNF578
Q96N76,UROC1
Q96N77,ZNF641
Q96N87,SLC6A18
Q96NA8,TSNARE1
Q96ND8,ZNF583
Q96NE9,FRMD6
Q96NG5,ZNF558
Q96NG8,ZNF582
Q96NI6,LRFN5
Q96NI8,ZNF570
Q96NJ5,KLHL32
Q96NJ6,ZFP3
Q96NL0,RUNDC3B
Q96NL3,ZNF599
Q96NM4,TOX2
Q96NN9,AIFM3
Q96NR8,RDH12
Q96NT1,NAP1L5
Q96NT5,SLC46A1
Q96NU7,AMDHD1
Q96NW4,ANKRD27
Q96NX9,DACH2
Q96NY7,CLIC6
Q96NY8,NECTIN4
Q96NZ8,WFIKKN1
Q96P11,NSUN5
Q96P20,NLRP3
Q96P31,FCRL3
Q96P44,COL21A1
Q96P47,AGAP3
Q96P48,ARAP1
Q96P53,WDFY2
Q96P56,CATSPER2
Q96P63,SERPINB12
Q96P65,QRFPR
Q96P66,GPR101
Q96P68,OXGR1
Q96P69,GPR78
Q96PB8,LRRC3B
Q96PC2,IP6K3
Q96PC3,AP1S3
Q96PD2,DCBLD2
Q96PD4,IL17F
Q96PD5,PGLYRP2
Q96PE1,ADGRA2
Q96PE6,ZIM3
Q96PF1,TGM7
Q96PJ5,FCRL4
Q96PL5,ERMAP
Q96PM5,RCHY1
Q96PM9,ZNF385A
Q96PN6,ADCY10
Q96PN8,TSSK3
Q96PP8,GBP5
Q96PP9,GBP4
Q96PQ0,SORCS2
Q96PQ1,SIGLEC12
Q96PQ6,ZNF317
Q96PQ7,KLHL5
Q96PR1,KCNC2
Q96PS8,AQP10
Q96PX8,SLITRK1
Q96PX9,PLEKHG4B
Q96PY5,FMNL2
Q96PZ0,PUS7
Q96Q04,LMTK3
Q96Q06,PLIN4
Q96Q11,TRNT1
Q96Q27,ASB2
Q96Q40,CDK15
Q96Q77,CIB3
Q96Q83,ALKBH3
Q96Q89,KIF20B
Q96QB1,DLC1
Q96QD5,DEPDC7
Q96QE2,SLC2A13
Q96QG7,MTMR9
Q96QP1,ALPK1
Q96QS3,ARX
Q96QS6,PSKH2
Q96QT6,PHF12
Q96QU1,PCDH15
Q96QU6,ACCS
Q96QU8,XPO6
Q96QZ7,MAGI1
Q96RD9,FCRL5
Q96RE9,ZNF300
Q96RG2,PASK
Q96RI1,NR1H4
Q96RI8,TAAR6
Q96RI9,TAAR9
Q96RJ0,TAAR1
Q96RK4,BBS4
Q96RP8,KCNA7
Q96RP9,GFM1
Q96RQ3,MCCC1
Q96RS0,TGS1
Q96RS6,NUDCD1
Q96RT8,TUBGCP5
Q96RW7,HMCN1
Q96RY7,IFT140
Q96S15,WDR24
Q96S38,RPS6KC1
Q96S55,WRNIP1
Q96S59,RANBP9
Q96S79,RASL10B
Q96S86,HAPLN3
Q96S96,PEBP4
Q96S99,PLEKHF1
Q96SD1,DCLRE1C
Q96SE7,ZNF347
Q96SF2,CCT8L2
Q96SI9,STRBP
Q96SK3,ZNF607
Q96SL4,GPX7
Q96SL8,FIZ1
Q96SM3,CPXM1
Q96SQ5,ZNF587
Q96SQ9,CYP2S1
Q96SR6,ZNF382
Q96SU4,OSBPL9
Q96SZ6,CDK5RAP1
Q96T37,RBM15
Q96T55,KCNK16
Q96T58,SPEN
Q96T60,PNKP
Q96T68,SETDB2
Q96TA2,YME1L1
Q99062,CSF3R
Q99250,SCN2A
Q99259,GAD1
Q99424,ACOX2
Q99435,NELL2
Q99437,ATP6V0B
Q99439,CNN2
Q99447,PCYT2
Q99453,PHOX2B
Q99459,CDC5L
Q99460,PSMD1
Q99467,CD180
Q99469,STAC
Q99487,PAFAH2
Q99497,PARK7
Q99500,S1PR3
Q99518,FMO2
Q99527,GPER1
Q99538,LGMN
Q99542,MMP19
Q99551,MTERF1
Q99569,PKP4
Q99570,PIK3R4
Q99571,P2RX4
Q99572,P2RX7
Q99576,TSC22D3
Q99581,FEV
Q99594,TEAD3
Q99598,TSNAX
Q99607,ELF4
Q99608,NDN
Q99614,TTC1
Q99615,DNAJC7
Q99616,CCL13
Q99619,SPSB2
Q99638,RAD9A
Q99645,EPYC
Q99661,KIF2C
Q99676,ZNF184
Q99677,LPAR4
Q99678,GPR20
Q99680,GPR22
Q99697,PITX2
Q99698,LYST
Q99705,MCHR1
Q99707,MTR
Q99714,HSD17B10
Q99715,COL12A1
Q99726,SLC30A3
Q99735,MGST2
Q99741,CDC6
Q99758,ABCA3
Q99767,APBA2
Q99788,CMKLR1
Q99795,GPA33
Q99797,MIPEP
Q99798,ACO2
Q99801,NKX3-1
Q99835,SMO
Q99856,ARID3A
Q99865,SPIN2A
Q99877,H2BC15
Q99878,H2AC14
Q99884,SLC6A7
Q99895,CTRC
Q99928,GABRG3
Q99952,PTPN18
Q99956,DUSP9
Q99958,FOXC2
Q99965,ADAM2
Q99973,TEP1
Q99983,OMD
Q99985,SEMA3C
Q9BPV8,P2RY13
Q9BPW5,RASL11B
Q9BPW9,DHRS9
Q9BPX5,ARPC5L
Q9BPZ2,SPIN2B
Q9BQ04,RBM4B
Q9BQ08,RETNLB
Q9BQ13,KCTD14
Q9BQ15,NABP2
Q9BQ16,SPOCK3
Q9BQ52,ELAC2
Q9BQ69,MACROD1
Q9BQ90,KLHDC3
Q9BQC3,DPH2
Q9BQF6,SENP7
Q9BQG1,SYT3
Q9BQI3,EIF2AK1
Q9BQI5,SGIP1
Q9BQI6,SLF1
Q9BQI7,PSD2
Q9BQL6,FERMT1
Q9BQP9,BPIFA3
Q9BQR3,PRSS27
Q9BQS2,SYT15
Q9BQS7,HEPH
Q9BQS8,FYCO1
Q9BQT8,SLC25A21
Q9BR01,SULT4A1
Q9BR09,NEURL2
Q9BR39,JPH2
Q9BR84,ZNF559
Q9BRF8,CPPED1
Q9BRH9,ZNF251
Q9BRK5,SDF4
Q9BRQ0,PYGO2
Q9BRQ8,AIFM2
Q9BRR6,ADPGK
Q9BRR9,ARHGAP9
Q9BRS2,RIOK1
Q9BRS8,LARP6
Q9BRT8,CBWD1
Q9BRT9,GINS4
Q9BRU9,UTP23
Q9BRV3,SLC50A1
Q9BRX9,WDR83
Q9BS31,ZNF649
Q9BS34,ZNF670
Q9BSE4,HERPUD2
Q9BSE5,AGMAT
Q9BSH4,TACO1
Q9BSH5,HDHD3
Q9BSJ1,TRIM51
Q9BSJ2,TUBGCP2
Q9BSK1,ZNF577
Q9BSK4,FEM1A
Q9BSW7,SYT17
Q9BT30,ALKBH7
Q9BT40,INPP5K
Q9BT73,PSMG3
Q9BT88,SYT11
Q9BTA9,WAC
Q9BTE0,NAT9
Q9BTF0,THUMPD2
Q9BTP6,ZBED2
Q9BTP7,FAAP24
Q9BTT0,ANP32E
Q9BTT6,LRRC1
Q9BTU6,PI4K2A
Q9BTV5,FSD1
Q9BTV6,DPH7
Q9BTY2,FUCA2
Q9BTZ2,DHRS4
Q9BU02,THTPA
Q9BUE0,MED18
Q9BUG6,ZSCAN5A
Q9BUI4,POLR3C
Q9BUL8,PDCD10
Q9BUP3,HTATIP2
Q9BUQ8,DDX23
Q9BUT1,BDH2
Q9BUY5,ZNF426
Q9BV20,MRI1
Q9BV23,ABHD6
Q9BV35,SLC25A23
Q9BV44,THUMPD3
Q9BV47,DUSP26
Q9BV79,MECR
Q9BV86,NTMT1
Q9BV87,CNPPD1
Q9BV94,EDEM2
Q9BVA0,KATNB1
Q9BVA1,TUBB2B
Q9BVA6,FICD
Q9BVG3,TRIM62
Q9BVG4,PBDC1
Q9BVH7,ST6GALNAC5
Q9BVI0,PHF20
Q9BVJ7,DUSP23
Q9BVN2,RUSC1
Q9BVP2,GNL3
Q9BVQ7,SPATA5L1
Q9BVS5,TRMT61B
Q9BW19,KIFC1
Q9BW91,NUDT9
Q9BW92,TARS2
Q9BWE0,REPIN1
Q9BWP8,COLEC11
Q9BWT3,PAPOLG
Q9BWV3,CDADC1
Q9BWV7,TTLL2
Q9BX10,GTPBP2
Q9BX40,LSM14B
Q9BX46,RBM24
Q9BX51,GGTLC1
Q9BX59,TAPBPL
Q9BX63,BRIP1
Q9BX69,CARD6
Q9BX70,BTBD2
Q9BX82,ZNF471
Q9BX84,TRPM6
Q9BXA5,SUCNR1
Q9BXA9,SALL3
Q9BXB4,OSBPL11
Q9BXB5,OSBPL10
Q9BXC1,GPR174
Q9BXF3,CECR2
Q9BXI2,SLC25A2
Q9BXJ2,C1QTNF7
Q9BXJ3,C1QTNF4
Q9BXJ4,C1QTNF3
Q9BXM9,FSD1L
Q9BXN1,ASPN
Q9BXN2,CLEC7A
Q9BXP5,SRRT
Q9BXP8,PAPPA2
Q9BXR5,TLR10
Q9BXS1,IDI2
Q9BXT4,TDRD1
Q9BXT6,MOV10L1
Q9BXT8,RNF17
Q9BXU1,STK31
Q9BXU7,USP26
Q9BXU8,FTHL17
Q9BXW6,OSBPL1A
Q9BXW7,HDHD5
Q9BXX0,EMILIN2
Q9BXX2,ANKRD30B
Q9BXY5,CAPS2
Q9BY15,ADGRE3
Q9BY21,GPR87
Q9BY32,ITPA
Q9BY41,HDAC8
Q9BY64,UGT2B28
Q9BY67,CADM1
Q9BY76,ANGPTL4
Q9BY79,MFRP
Q9BYB4,GNB1L
Q9BYC2,OXCT2
Q9BYC9,MRPL20
Q9BYD1,MRPL13
Q9BYD2,MRPL9
Q9BYD9,ACTRT3
Q9BYE0,HES7
Q9BYE9,CDHR2
Q9BYF1,ACE2
Q9BYG3,NIFK
Q9BYH1,SEZ6L
Q9BYH8,NFKBIZ
Q9BYJ9,YTHDF1
Q9BYK8,HELZ2
Q9BYL1,SAMD10
Q9BYM8,RBCK1
Q9BYN0,SRXN1
Q9BYN7,ZNF341
Q9BYP7,WNK3
Q9BYS8,LRRC2
Q9BYT1,SLC17A9
Q9BYT3,STK33
Q9BYT8,NLN
Q9BYT9,ANO3
Q9BYV1,AGXT2
Q9BYV7,BCO2
Q9BYV8,CEP41
Q9BYW1,SLC2A11
Q9BYW2,SETD2
Q9BYX2,TBC1D2
Q9BYZ6,RHOBTB2
Q9BZ23,PANK2
Q9BZ72,PITPNM2
Q9BZ95,NSD3
Q9BZA7,PCDH11X
Q9BZC1,CELF4
Q9BZE0,GLIS2
Q9BZE9,ASPSCR1
Q9BZF1,OSBPL8
Q9BZF2,OSBPL7
Q9BZF3,OSBPL6
Q9BZG1,RAB34
Q9BZG2,ACP4
Q9BZG8,DPH1
Q9BZH6,WDR11
Q9BZJ3,TPSD1
Q9BZJ4,SLC25A39
Q9BZJ8,GPR61
Q9BZK7,TBL1XR1
Q9BZM3,GSX2
Q9BZM5,ULBP2
Q9BZM6,ULBP1
Q9BZP6,CHIA
Q9BZQ4,NMNAT2
Q9BZQ6,EDEM3
Q9BZS1,FOXP3
Q9BZV1,UBXN6
Q9BZW2,SLC13A1
Q9BZW8,CD244
Q9BZX2,UCK2
Q9BZZ2,SIGLEC1
Q9BZZ5,API5
Q9C000,NLRP1
Q9C026,TRIM9
Q9C030,TRIM6
Q9C037,TRIM4
Q9C093,SPEF2
Q9C099,LRRCC1
Q9C0A0,CNTNAP4
Q9C0A6,SETD5
Q9C0B1,FTO
Q9C0B6,BRINP2
Q9C0C4,SEMA4C
Q9C0D0,PHACTR1
Q9C0D4,ZNF518B
Q9C0D6,FHDC1
Q9C0F3,ZNF436
Q9C0G0,ZNF407
Q9C0H5,ARHGAP39
Q9C0H6,KLHL4
Q9C0I1,MTMR12
Q9C0I4,THSD7B
Q9C0I9,LRRC27
Q9C0J8,WDR33
Q9C0J9,BHLHE41
Q9C0K0,BCL11B
Q9GZM7,TINAGL1
Q9GZN4,PRSS22
Q9GZN6,SLC6A16
Q9GZQ4,NMUR2
Q9GZR1,SENP6
Q9GZR7,DDX24
Q9GZS0,DNAI2
Q9GZS1,POLR1E
Q9GZS3,WDR61
Q9GZT4,SRR
Q9GZT8,NIF3L1
Q9GZU5,NYX
Q9GZU7,CTDSP1
Q9GZV3,SLC5A7
Q9GZV4,EIF5A2
Q9GZV8,PRDM14
Q9GZX5,ZNF350
Q9GZX6,IL22
Q9GZX7,AICDA
Q9GZZ1,NAA50
Q9GZZ6,CHRNA10
Q9H013,ADAM19
Q9H015,SLC22A4
Q9H069,DRC3
Q9H078,CLPB
Q9H089,LSG1
Q9H0A0,NAT10
Q9H0A6,RNF32
Q9H0B6,KLC2
Q9H0B8,CRISPLD2
Q9H0C1,ZMYND12
Q9H0C2,SLC25A31
Q9H0D2,ZNF541
Q9H0D6,XRN2
Q9H0E9,BRD8
Q9H0F7,ARL6
Q9H0H3,KLHL25
Q9H0I9,TKTL2
Q9H0J9,PARP12
Q9H0K6,PUS7L
Q9H0M4,ZCWPW1
Q9H0M5,ZNF700
Q9H0P0,NT5C3A
Q9H0R1,AP5M1
Q9H0R4,HDHD2
Q9H0R5,GBP3
Q9H0R6,QRSL1
Q9H0S4,DDX47
Q9H0U6,MRPL18
Q9H0U9,TSPYL1
Q9H0W7,THAP2
Q9H0W9,C11orf54
Q9H0Z9,RBM38
Q9H112,CST11
Q9H116,GZF1
Q9H156,SLITRK2
Q9H158,PCDHAC1
Q9H159,CDH19
Q9H161,ALX4
Q9H169,STMN4
Q9H1B5,XYLT2
Q9H1C0,LPAR5
Q9H1C3,GLT8D2
Q9H1D0,TRPV6
Q9H1E1,RNASE7
Q9H1H9,KIF13A
Q9H1I8,ASCC2
Q9H1J1,UPF3A
Q9H1J7,WNT5B
Q9H1K4,SLC25A18
Q9H1M0,NUP62CL
Q9H1M4,DEFB127
Q9H1P3,OSBPL2
Q9H1R2,DUSP15
Q9H1U4,MEGF9
Q9H1U9,SLC25A51
Q9H1V8,SLC6A17
Q9H1Y0,ATG5
Q9H1Y3,OPN3
Q9H1Z4,WDR13
Q9H201,EPN3
Q9H213,MAGEH1
Q9H228,S1PR5
Q9H239,MMP28
Q9H244,P2RY12
Q9H252,KCNH6
Q9H254,SPTBN4
Q9H257,CARD9
Q9H267,VPS33B
Q9H293,IL25
Q9H2A2,ALDH8A1
Q9H2A3,NEUROG2
Q9H2B4,SLC26A1
Q9H2C0,GAN
Q9H2C1,LHX5
Q9H2C8,OR51V1
Q9H2D1,SLC25A32
Q9H2E6,SEMA6A
Q9H2G4,TSPYL2
Q9H2I8,LRMDA
Q9H2J4,PDCL3
Q9H2J7,SLC6A15
Q9H2M3,BHMT2
Q9H2P9,DPH5
Q9H2R5,KLK15
Q9H2U1,DHX36
